id1	id2	boundary
235	236	2641.629823
235	240	2641.629884
235	241	2641.629888
235	248	2641.629830
236	236	7924.889611
236	247	2641.629830
236	248	2641.629851
237	237	2641.629757
237	238	2641.629888
237	239	2641.629849
237	240	2641.629888
237	241	2641.629851
237	242	2641.629830
238	238	7924.889461
238	242	2641.629789
239	239	5283.259674
239	240	2641.629884
239	244	2641.629813
239	249	2641.629830
240	241	2641.629830
240	244	2641.629830
240	248	2641.629888
241	242	2641.629747
243	243	2641.629813
243	244	2641.629888
243	245	2641.629884
243	246	2641.629830
243	247	2641.629884
243	248	2641.629849
244	245	2641.629830
244	248	2641.629757
244	249	2641.629851
245	245	2641.629851
245	246	2641.629888
245	249	2641.629747
246	246	5283.259598
247	247	7924.889508
247	248	2641.629888
249	249	7924.889583
