id1	id2	boundary
1	1	13208.149220
1	4	2641.629830
2	2	10566.519251
2	3	2641.629888
2	12	2641.629830
3	3	5283.259638
3	5	2641.629888
3	11	2641.629849
3	12	2641.629789
4	4	13208.149182
5	5	7924.889570
5	6	2641.629849
5	11	2641.629757
6	6	5283.259631
6	10	2641.629851
6	11	2641.629823
6	29	2641.629928
7	7	2641.629811
7	8	2641.629888
7	9	2641.629884
7	10	2641.629747
7	11	2641.629851
7	12	2641.629830
8	8	5283.259719
8	9	2641.629849
8	12	2641.629851
8	17	2641.629757
9	9	5283.259643
9	16	2641.629884
9	17	2641.629888
10	10	2641.629851
10	11	2641.629928
10	24	2641.629849
10	29	2641.629888
11	12	2641.629888
12	12	2641.629747
13	13	2641.629884
13	14	2641.629888
13	15	2641.629811
13	16	2641.629747
13	17	2641.629851
13	18	2641.629830
14	14	7924.889525
14	18	2641.629851
14	21	2641.629851
15	15	2641.629813
15	16	2641.629851
15	31	2641.629888
15	39	2641.629830
15	40	2641.629851
16	16	2641.629888
16	17	2641.629830
16	31	2641.629849
17	17	2641.629830
17	18	2641.629813
18	18	7924.889461
19	19	13208.149266
19	20	2641.629849
20	20	13208.149299
21	21	13208.149194
22	22	10566.519357
22	27	2641.629757
22	28	2641.629888
23	24	2641.629813
23	25	2641.629851
23	26	2641.629830
23	27	2641.629954
23	28	2641.629884
23	29	2641.629811
24	24	2641.629888
24	25	2641.629830
24	29	2641.629884
24	34	2641.629884
25	25	2641.629830
25	26	2641.629813
25	33	2641.629757
25	34	2641.629888
26	26	2641.629884
26	27	2641.629884
26	42	2641.629813
26	48	2641.629830
27	27	2641.629747
27	28	2641.629751
27	42	2641.629811
28	28	5283.259714
28	29	2641.629747
29	29	2641.629818
30	30	5283.259779
30	31	2641.629823
30	32	2641.629830
30	33	2641.629888
30	34	2641.629851
31	31	5283.259587
31	39	2641.629884
32	32	2641.629813
32	33	2641.629884
32	45	2641.629813
32	53	2641.629830
32	54	2641.629884
33	33	2641.629747
33	34	2641.629849
33	45	2641.629811
34	34	5283.259577
35	35	2641.629823
35	36	2641.629851
35	37	2641.629830
35	38	2641.629888
35	39	2641.629789
35	40	2641.629849
36	36	10566.519305
36	37	2641.629813
37	37	5283.259714
37	38	2641.629757
37	49	2641.629823
38	38	2641.629757
38	39	2641.629849
38	49	2641.629928
38	54	2641.629747
39	39	2641.629888
39	40	2641.629888
40	40	7924.889475
41	41	7924.889570
41	60	2641.629747
41	70	2641.629928
41	71	2641.629757
42	42	5283.259739
42	43	2641.629830
42	48	2641.629851
43	43	5283.259831
43	44	2641.629823
43	47	2641.629851
43	48	2641.629747
44	44	7924.889405
44	78	2641.629888
44	85	2641.629849
45	45	7924.889570
45	53	2641.629851
46	46	7924.889607
46	47	2641.629851
46	89	2641.629849
46	90	2641.629757
47	47	7924.889541
47	48	2641.629928
48	48	5283.259645
49	49	5283.259739
49	50	2641.629830
49	54	2641.629851
50	50	7924.889656
50	51	2641.629888
50	91	2641.629830
51	51	5283.259679
51	52	2641.629851
51	87	2641.629888
51	91	2641.629757
52	52	5283.259612
52	53	2641.629849
52	87	2641.629830
52	90	2641.629888
53	53	5283.259645
53	54	2641.629888
54	54	5283.259679
55	55	7924.889570
55	92	2641.629747
55	99	2641.629928
55	100	2641.629757
56	56	7924.889527
56	106	2641.629888
56	113	2641.629849
56	114	2641.629851
57	57	7924.889527
57	58	2641.629851
57	109	2641.629888
57	118	2641.629849
58	58	7924.889527
58	109	2641.629830
58	114	2641.629813
59	59	2641.629813
59	60	2641.629888
59	61	2641.629757
59	62	2641.629830
59	63	2641.629851
59	64	2641.629830
60	60	2641.629830
60	61	2641.629849
60	64	2641.629884
60	70	2641.629851
61	62	2641.629747
61	69	2641.629884
61	70	2641.629888
61	124	2641.629811
62	62	7924.889654
62	124	2641.629851
63	63	10566.519381
63	64	2641.629813
64	64	7924.889589
65	66	2641.629888
65	67	2641.629757
65	68	2641.629928
65	69	2641.629747
65	70	2641.629851
65	71	2641.629830
66	66	5283.259577
66	67	2641.629751
66	71	2641.629884
66	76	2641.629884
67	68	2641.629747
67	75	2641.629884
67	76	2641.629954
67	131	2641.629811
68	69	2641.629851
68	120	2641.629888
68	130	2641.629849
68	131	2641.629851
69	70	2641.629830
69	120	2641.629830
69	124	2641.629813
70	71	2641.629823
71	71	5283.259737
72	72	5283.259719
72	73	2641.629757
72	74	2641.629830
72	75	2641.629813
72	76	2641.629851
73	73	2641.629849
73	74	2641.629747
73	81	2641.629757
73	82	2641.629888
73	138	2641.629928
74	75	2641.629884
74	126	2641.629888
74	137	2641.629849
74	138	2641.629851
75	76	2641.629830
75	126	2641.629830
75	131	2641.629813
76	76	5283.259751
77	77	2641.629830
77	78	2641.629888
77	79	2641.629757
77	80	2641.629830
77	81	2641.629813
77	82	2641.629851
78	78	5283.259714
78	79	2641.629830
78	85	2641.629884
79	80	2641.629823
79	84	2641.629757
79	85	2641.629813
79	143	2641.629947
80	81	2641.629884
80	133	2641.629888
80	142	2641.629849
80	143	2641.629757
81	82	2641.629830
81	133	2641.629830
81	138	2641.629823
82	82	7924.889461
83	83	10566.519357
83	84	2641.629884
83	140	2641.629888
84	84	2641.629878
84	85	2641.629732
84	140	2641.629830
84	143	2641.629823
85	85	5283.259707
86	86	5283.259643
86	87	2641.629747
86	88	2641.629851
86	89	2641.629851
86	90	2641.629928
87	87	2641.629884
87	88	2641.629811
87	90	2641.629851
88	88	10566.519307
89	89	7924.889527
89	90	2641.629823
90	90	2641.629849
91	91	10566.519383
92	92	7924.889602
92	93	2641.629849
92	99	2641.629851
93	93	5283.259580
93	98	2641.629851
93	99	2641.629823
93	147	2641.629830
94	95	2641.629888
94	96	2641.629757
94	97	2641.629849
94	98	2641.629888
94	99	2641.629851
94	100	2641.629830
95	95	7924.889475
95	96	2641.629849
95	100	2641.629884
96	96	2641.629888
96	97	2641.629823
96	104	2641.629851
96	154	2641.629928
97	98	2641.629884
97	145	2641.629813
97	153	2641.629830
97	154	2641.629851
98	99	2641.629928
98	145	2641.629830
98	147	2641.629888
99	100	2641.629823
