species,pu,amount
1,445,42300
1,446,31500
1,447,21600
1,448,900
1,449,43200
1,450,900
1,451,80100
1,452,160200
1,453,17100
1,454,101700
1,455,8100
1,456,3600
1,457,117900
1,458,237600
1,459,19800
1,460,330300
1,461,563400
1,462,900
1,463,13500
1,464,14400
1,465,310500
1,466,198900
1,467,25200
1,468,119700
1,469,167400
1,470,201600
1,471,365400
1,472,162000
1,473,64800
1,474,212400
1,475,152100
1,476,248400
1,477,325800
1,478,17100
1,479,7200
1,480,103500
1,481,570600
1,482,12600
1,483,175500
1,484,388800
1,485,22500
1,486,143100
1,487,900
1,488,1800
1,489,58500
1,490,144000
1,491,38700
1,492,2700
1,493,72000
1,494,265500
1,495,8100
1,496,102600
1,497,60300
1,498,190800
1,499,315900
1,500,463500
1,501,36000
1,502,900
1,503,402300
1,504,1800
1,505,70200
1,506,13500
1,507,900
1,508,99900
1,509,9900
1,510,43200
1,511,16200
1,512,538200
1,513,9000
1,514,1800
1,515,99000
1,516,153000
1,517,20700
1,518,783900
1,519,47700
1,520,55800
1,521,159300
1,522,900
1,523,1800
1,524,753300
1,525,74700
1,526,2589300
1,527,1060200
1,528,81900
1,529,900
1,530,203400
1,531,63900
1,532,41400
1,533,16200
1,534,32400
1,535,9900
1,536,38700
1,537,85500
1,538,67500
1,539,78300
1,540,37800
1,541,9000
1,542,18900
1,543,49500
1,544,60300
1,545,741600
1,546,563400
1,547,81900
1,548,900
1,549,15300
1,550,434700
1,551,1386000
1,552,471600
1,553,1559700
1,554,1800
1,555,123300
1,556,330300
1,557,477900
1,558,75600
1,559,1800
1,560,51300
1,561,45900
1,562,127800
1,563,89100
1,564,900
1,565,222300
1,566,6300
1,567,32400
1,568,405000
1,569,9900
1,570,23400
1,571,11700
1,572,35100
1,573,511200
1,574,378900
1,575,131400
1,576,40500
1,577,16200
1,578,866700
1,579,59400
1,580,89100
1,581,181800
1,582,31500
1,583,153000
1,584,9900
1,585,11700
1,586,34200
1,587,37800
1,588,18900
1,589,94500
1,590,56700
1,591,123300
1,592,83700
1,593,4500
1,594,297000
1,595,9000
1,596,1416600
1,597,896400
1,598,504000
1,599,900
1,600,7200
1,601,20700
1,602,94500
1,603,66600
1,604,81000
1,605,15300
1,606,48600
1,607,26100
1,608,52200
1,609,163800
1,610,1070100
1,611,76500
1,612,4500
1,613,6300
1,614,26100
1,615,375300
1,616,147600
1,617,110700
1,618,1559700
1,619,10800
1,620,468000
1,621,6300
1,622,150300
1,623,187200
1,624,29700
1,625,212400
1,626,9900
1,627,69300
1,628,3600
1,629,101700
1,630,4500
1,631,26100
1,632,19800
1,633,155700
1,634,4500
1,635,25200
1,636,12600
1,637,1198800
1,638,1800
1,639,10800
1,640,184500
1,641,23400
1,642,21600
1,643,131400
1,644,95400
1,645,900
1,646,7200
1,647,900
1,648,15300
1,649,27900
1,650,5400
1,651,11700
1,652,101700
1,653,5400
1,654,34200
1,655,214200
1,656,900
1,657,90900
1,658,45900
1,659,83700
1,660,38700
1,661,76500
1,662,38700
1,663,900
1,664,15300
1,665,9900
1,666,9900
1,668,130500
1,669,20700
1,670,147600
1,671,288000
1,672,10800
1,673,137700
1,674,87300
1,675,1197900
1,676,432900
1,677,76500
1,678,544500
1,679,6300
1,680,54000
1,681,18000
1,682,82800
1,683,85500
1,684,84600
1,685,332100
1,686,257400
1,687,1800
1,688,138600
1,689,6300
1,690,213300
1,691,40500
1,692,68400
1,693,900
1,694,1800
1,695,321300
1,696,9000
1,697,198900
1,698,748800
1,699,67500
1,700,78300
1,701,91800
1,702,54900
1,703,29700
1,704,243000
1,705,37800
1,706,634500
1,707,16200
1,708,170100
1,709,699300
1,710,10800
1,711,17100
1,712,18900
1,713,173700
1,714,552600
1,715,21600
1,716,315000
1,717,900
1,718,2700
1,719,2700
1,721,3600
1,722,15300
1,723,36900
1,724,208800
1,725,1800
1,726,900
1,727,133200
1,728,110700
1,729,3600
1,730,506700
1,731,1944900
1,732,1037700
1,733,1236600
1,734,64800
1,735,4500
1,736,10800
1,737,900
1,738,955800
1,739,1620000
1,740,6300
1,741,2700
1,742,47700
1,743,23400
1,744,25200
1,745,8100
1,746,1800
1,747,1800
1,748,6300
1,749,22500
1,750,2700
1,751,196200
1,752,10800
1,753,2700
1,754,9900
1,755,4500
1,756,539100
1,757,54000
1,758,1107000
1,759,1094400
1,760,18000
1,761,507600
1,762,391500
1,763,192600
1,764,37800
1,765,534600
1,766,78300
1,767,21600
1,768,13500
1,769,2700
1,770,900
1,771,16200
1,772,103500
1,773,900
1,774,5400
1,775,48600
1,776,6300
1,777,1800
1,778,17100
1,779,28800
1,780,1800
1,781,21600
1,782,27900
1,783,2122200
1,784,4590000
1,785,9000
1,786,1800
1,787,2295000
1,788,446400
1,789,2802600
1,790,1763100
1,791,3488400
1,792,32400
1,793,210600
1,794,378900
1,795,2017800
1,796,2760300
1,797,91800
1,798,116100
1,799,31500
1,800,4500
1,801,130500
1,802,308700
1,803,238500
1,804,900
1,805,1872000
1,806,990000
1,807,606600
1,808,6300
1,809,576900
1,810,628200
1,811,38700
1,812,1344600
1,813,4329000
1,814,38700
1,815,518400
1,816,4716900
1,817,505800
1,818,171000
1,819,2299500
1,820,4176900
1,821,46800
1,822,23400
1,823,8100
1,824,108900
1,825,73800
1,826,99900
1,827,79200
1,828,18000
1,829,1119600
1,830,908100
1,831,62100
1,832,204300
1,833,124200
1,834,22500
1,835,92700
1,836,208800
1,837,39600
1,838,10800
1,839,41400
1,840,48600
1,841,2208600
1,842,14400
1,843,42300
1,844,1541700
1,845,145800
1,846,8100
1,847,39600
1,848,19800
1,849,604800
1,850,900
1,851,241200
1,852,289800
1,853,900
1,854,9000
1,855,6300
1,856,900
1,857,42300
1,858,5400
1,859,5400
1,860,8100
1,861,26100
1,862,12600
1,863,11700
1,864,73800
1,865,40500
1,866,102600
1,867,15300
1,868,95400
1,869,3600
1,870,73800
1,871,900
1,872,900
1,873,2700
1,874,900
1,875,44100
1,876,65700
1,877,101700
1,878,74700
1,879,43200
1,880,118800
1,881,54000
1,882,7200
1,883,9900
1,884,35100
1,885,900
1,886,33300
1,887,75600
1,888,18900
1,889,8100
1,890,248400
1,891,1197900
1,892,68400
