species,pu,amount
1,989,173700
1,990,47700
1,991,94500
1,992,156600
1,993,5400
1,994,6300
1,995,900
1,996,10800
1,997,16200
1,998,2700
1,999,900
1,1000,30600
1,1001,3856500
1,1002,4777200
1,1003,3635100
1,1004,2199600
1,1005,783000
1,1006,739800
1,1007,12395700
1,1008,11011500
1,1009,11641500
1,1010,9769500
1,1011,6569100
1,1012,8187300
1,1013,11623500
1,1014,6787800
1,1015,6388200
1,1016,7727400
1,1017,9693000
1,1018,9866700
1,1019,8066700
1,1020,8319600
1,1021,8549100
1,1022,8811900
1,1023,6177600
1,1024,4318200
1,1025,8014500
1,1026,7397100
1,1027,7359300
1,1028,5410800
1,1029,6236100
1,1030,1234800
1,1031,928800
1,1032,4251600
1,1033,8102700
1,1034,10766700
1,1035,213300
1,1036,1683000
1,1037,1193400
1,1038,1355400
1,1039,2063700
1,1040,1679400
1,1041,1188900
1,1042,710100
1,1043,463500
1,1044,2097900
1,1045,3529800
1,1046,1197000
1,1047,1047600
1,1048,1192500
1,1049,2843100
1,1050,3671100
1,1051,252000
1,1052,407700
1,1053,376200
1,1054,1067400
1,1055,1829700
1,1056,1825200
1,1057,19800
1,1058,2758500
1,1059,381600
1,1060,6300
1,1061,549000
1,1062,2327400
1,1063,2217600
1,1064,3220200
1,1065,2401200
1,1066,1408500
1,1067,1972800
1,1068,2711700
1,1069,7127100
1,1070,2488500
1,1071,3076200
1,1072,11090700
1,1073,9801000
1,1074,3139200
1,1075,2652300
1,1076,879300
1,1077,430200
1,1078,2460600
1,1079,3262500
1,1080,2479500
1,1081,2234700
1,1082,1072800
1,1083,2718000
1,1084,5141700
1,1085,6340500
1,1086,837900
1,1087,163800
1,1088,2349900
1,1089,1287000
1,1090,1766700
1,1091,2589300
1,1092,3310200
1,1093,2429100
1,1094,987300
1,1095,4831200
1,1096,10713600
1,1097,13729500
1,1098,10732500
1,1099,2170800
1,1100,1673100
1,1101,2991600
1,1102,8681400
1,1103,8434800
1,1104,6990300
1,1105,3813300
1,1106,9735300
1,1107,14275800
1,1108,7217100
1,1109,4590900
1,1110,4575600
1,1111,1996200
1,1112,2508300
1,1113,4839300
1,1114,5081400
1,1115,2068200
1,1116,95400
1,1117,973800
1,1118,1969200
1,1119,3123000
1,1120,1448100
1,1121,2729700
1,1122,3323700
1,1123,1512900
1,1124,2799900
1,1125,2790900
1,1126,1932300
1,1127,1182600
1,1128,3075300
1,1129,1936800
1,1130,2088000
1,1131,2482200
1,1132,3934800
1,1133,9567000
1,1134,3384000
1,1135,2121300
1,1136,5115600
1,1137,7392600
1,1138,7230600
1,1139,6124500
1,1140,8037900
1,1141,5648400
1,1142,5259600
1,1143,1809000
1,1144,2689200
1,1145,5319000
1,1146,950400
1,1147,4140900
1,1148,3359700
1,1149,2283300
1,1150,4500
1,1151,2115900
1,1152,3044700
1,1153,2478600
1,1154,2979900
1,1155,3720600
1,1156,3662100
1,1157,3289500
1,1158,1567800
1,1159,1573200
1,1160,2004300
1,1161,472500
1,1162,1981800
1,1163,3675600
1,1164,1541700
1,1165,1867500
1,1166,4040100
1,1167,1609200
1,1168,1807200
1,1169,2094300
1,1170,801000
1,1171,2075400
1,1172,3423600
1,1173,128700
1,1174,164700
1,1175,110700
1,1176,110700
1,1177,373500
1,1178,1442700
1,1179,1359000
1,1180,310500
1,1181,1818000
1,1182,900000
1,1183,614700
1,1184,3738600
1,1185,2994300
1,1186,3020400
1,1187,2793600
1,1188,4711500
1,1189,3659400
1,1190,3870900
1,1191,2457900
1,1192,3425400
1,1193,1722600
1,1194,1025100
1,1195,1894500
1,1196,2877300
1,1197,3127500
1,1198,2421900
1,1199,361800
1,1200,838800
1,1201,954900
1,1202,2667600
1,1203,2277900
1,1204,1029600
1,1205,75600
1,1206,48600
1,1207,107100
1,1208,134100
1,1209,287100
1,1210,611100
1,1211,195300
1,1212,198900
1,1213,91800
1,1214,67500
1,1215,80100
1,1216,84600
1,1217,52200
1,1218,72000
1,1219,97200
1,1220,495900
1,1221,460800
1,1222,1439100
1,1223,2181600
1,1224,1178100
1,1225,443700
1,1226,1513800
1,1227,1547100
1,1228,1094400
1,1229,345600
1,1230,1381500
1,1231,258300
1,1232,63900
1,1233,492300
1,1234,992700
1,1235,1913400
1,1236,3620700
1,1237,2975400
1,1238,3966300
1,1239,1614600
1,1240,1410300
1,1241,1577700
1,1242,2245500
1,1243,2070900
1,1244,2411100
1,1245,675000
1,1246,2375100
1,1247,3864600
1,1248,2920500
1,1249,788400
1,1250,37800
1,1251,322200
1,1252,28800
1,1253,55800
1,1254,445500
1,1255,387000
1,1256,90900
1,1257,36000
1,1258,36000
1,1259,44100
1,1260,27000
1,1261,140400
1,1262,168300
1,1263,46800
1,1264,3575700
1,1265,1638000
1,1266,676800
1,1267,2091600
1,1268,1800
1,1269,693000
1,1270,292500
1,1271,1601100
1,1272,828900
1,1273,2241000
1,1274,2263500
1,1275,439200
1,1276,588600
1,1277,162900
1,1278,1811700
1,1279,553500
1,1280,330300
1,1281,1828800
1,1282,2022300
1,1283,1701000
1,1284,3161700
1,1285,50400
1,1286,1146600
1,1287,1449900
1,1288,61200
1,1289,79200
1,1290,2341800
1,1291,2674800
1,1292,3131100
1,1293,3798900
1,1294,2304900
1,1295,4513500
1,1296,3215700
1,1297,48600
1,1298,459900
1,1299,203400
1,1300,59400
1,1301,266400
1,1302,1375200
1,1303,288900
1,1304,27900
1,1305,99000
1,1306,9900
1,1307,8100
1,1308,65700
1,1309,84600
1,1310,88200
1,1311,7200
1,1312,26100
1,1313,37800
1,1314,2700
1,1315,397800
1,1316,1928700
1,1317,493200
1,1318,6422400
1,1319,2187000
1,1320,816300
1,1321,1237500
1,1322,267300
1,1323,11300400
1,1324,7902900
1,1325,11428200
1,1326,13342500
1,1327,10749600
1,1328,7119900
1,1329,4426200
1,1330,4005900
1,1331,2656800
1,1332,10667700
1,1333,8501400
1,1334,2748600
1,1335,431100
1,1336,1769400
1,1337,2670300
1,1338,959400
1,1339,900
1,1340,31500
1,1341,621000
1,1342,236700
1,1343,117900
1,1344,158400
1,1345,242100
1,1346,604800
1,1347,1825200
1,1348,1861200
1,1349,900
1,1350,61200
1,1351,23400
1,1352,117000
1,1353,162900
1,1354,35100
1,1355,59400
1,1356,870300
1,1357,13500
1,1358,109800
1,1359,396900
1,1360,101700
1,1361,40500
1,1362,72900
1,1363,85500
1,1364,16200
1,1365,54900
1,1366,155700
1,1367,124200
1,1368,7371000
1,1369,10368000
1,1370,6565500
1,1371,1593900
1,1372,597600
1,1373,3138300
1,1374,11980800
1,1375,6383700
1,1376,3366000
1,1377,5254200
1,1378,3544200
1,1379,5213700
1,1380,7814700
1,1381,8795700
1,1382,5400
1,1383,161100
1,1384,3942900
1,1385,2813400
1,1386,37800
1,1387,1321200
1,1388,551700
1,1389,473400
1,1390,1908900
1,1391,1232100
1,1392,1302300
1,1393,1257300
1,1394,13500
1,1395,10800
1,1396,900
1,1397,12600
1,1398,71100
1,1399,103500
1,1400,135900
1,1401,900
1,1402,2860200
1,1403,1776600
1,1404,405900
1,1405,5039100
1,1406,784800
1,1407,4443300
1,1408,5842800
1,1409,5233500
1,1410,2007000
1,1411,916200
1,1412,412200
1,1413,535500
1,1414,801000
1,1415,424800
1,1416,2642400
1,1417,1664100
1,1418,440100
1,1419,1262700
1,1420,187200
1,1421,353700
1,1422,1523700
1,1423,669600
1,1424,731700
1,1425,336600
1,1426,293400
1,1427,85500
1,1428,25200
1,1429,124200
1,1430,959400
1,1431,93600
1,1432,14400
1,1433,2700
1,1434,162000
1,1435,1463400
1,1436,140400
1,1437,2461500
1,1438,215100
1,1439,1800
1,1440,30600
1,1441,216000
