species	pu	amount
1	666	2700.000000
1	667	2700.000000
1	668	8100.000000
1	669	22500.000000
1	670	900.000000
1	671	5400.000000
1	672	1800.000000
1	673	900.000000
1	674	900.000000
1	675	1800.000000
1	676	27900.000000
1	677	15300.000000
1	678	7200.000000
1	679	11700.000000
1	680	26100.000000
1	681	11700.000000
1	682	50400.000000
1	683	633600.000000
1	684	1210500.000000
1	685	333000.000000
1	686	2748600.000000
1	687	2070900.000000
1	688	5224500.000000
1	689	684000.000000
1	690	412200.000000
1	691	2502900.000000
1	692	5312700.000000
1	693	4035600.000000
1	694	10923300.000000
1	695	7099200.000000
1	696	3611700.000000
1	697	7592400.000000
1	698	6132600.000000
1	699	2725200.000000
1	700	1295100.000000
1	701	1417500.000000
1	702	364500.000000
1	703	1095300.000000
1	704	3173400.000000
1	705	2402100.000000
1	706	2057400.000000
1	707	1800900.000000
1	708	2560500.000000
1	709	925200.000000
1	710	675000.000000
1	711	455400.000000
1	712	947700.000000
1	713	1915200.000000
1	714	1693800.000000
1	715	2847600.000000
1	716	711000.000000
1	717	666900.000000
1	718	1339200.000000
1	719	1096200.000000
1	720	3501900.000000
1	721	701100.000000
1	722	884700.000000
1	723	359100.000000
1	724	114300.000000
1	725	242100.000000
1	726	1043100.000000
1	727	2126700.000000
1	728	855000.000000
1	729	1885500.000000
1	730	212400.000000
1	731	317700.000000
1	732	209700.000000
1	733	472500.000000
1	734	1155600.000000
1	735	17100.000000
1	736	325800.000000
1	737	167400.000000
1	738	27000.000000
1	739	437400.000000
1	740	83700.000000
1	741	172800.000000
1	742	145800.000000
1	743	162000.000000
1	744	900.000000
1	745	900.000000
1	746	17100.000000
1	747	403200.000000
1	748	738900.000000
1	749	4500.000000
1	750	23400.000000
1	751	4500.000000
1	752	1800.000000
1	753	3600.000000
1	754	14400.000000
1	755	9900.000000
1	756	22500.000000
1	757	44100.000000
1	758	83700.000000
1	759	7200.000000
1	760	3600.000000
1	761	12600.000000
1	762	21600.000000
1	763	10800.000000
1	764	22500.000000
1	765	3600.000000
1	766	1015200.000000
1	767	36900.000000
1	768	140400.000000
1	769	112500.000000
1	770	91800.000000
1	771	465300.000000
1	772	693000.000000
1	773	365400.000000
1	774	1955700.000000
1	775	6616800.000000
1	776	3966300.000000
1	777	1440000.000000
1	778	156600.000000
1	779	382500.000000
1	780	2389500.000000
1	781	1793700.000000
1	782	606600.000000
1	783	321300.000000
1	784	685800.000000
1	785	2141100.000000
1	786	4731300.000000
1	787	5048100.000000
1	788	397800.000000
1	789	248400.000000
1	790	409500.000000
1	791	188100.000000
1	792	228600.000000
1	793	494100.000000
1	794	740700.000000
1	795	110700.000000
1	796	743400.000000
1	797	214200.000000
1	798	137700.000000
1	799	76500.000000
1	800	185400.000000
1	801	432000.000000
1	802	167400.000000
1	803	225000.000000
1	804	84600.000000
1	805	248400.000000
1	806	400500.000000
1	807	577800.000000
1	808	321300.000000
1	809	584100.000000
1	810	166500.000000
1	811	69300.000000
1	812	173700.000000
1	813	630900.000000
1	814	689400.000000
1	815	451800.000000
1	816	161100.000000
1	817	335700.000000
1	818	170100.000000
1	819	89100.000000
1	820	29700.000000
1	821	166500.000000
1	822	245700.000000
1	823	3600.000000
1	824	7200.000000
1	825	17100.000000
1	826	14400.000000
1	827	33300.000000
1	828	319500.000000
1	829	50400.000000
1	830	1800.000000
1	831	9900.000000
1	832	9000.000000
1	833	52200.000000
1	834	4500.000000
1	835	14400.000000
1	836	74700.000000
1	837	140400.000000
1	838	481500.000000
1	839	588600.000000
1	840	245700.000000
1	841	622800.000000
1	842	1084500.000000
1	843	871200.000000
1	844	2876400.000000
1	845	681300.000000
1	846	1640700.000000
1	847	139500.000000
1	848	267300.000000
1	849	1876500.000000
1	850	521100.000000
1	851	339300.000000
1	852	932400.000000
1	853	1071000.000000
1	854	2604600.000000
1	855	1131300.000000
1	856	10800.000000
1	857	80100.000000
1	858	1008000.000000
